date,year,week,day_of_week,v_name,h_name,day_night,park_id,temp,precip,capacity,prev_year_wins,made_playoffs,won_division,InstagramFollowers,CityPopulation,Payroll,PayrollStd,attendance
2013-09-22,2013,23,Sun,CIN,PIT,0,PNC Park,61.6,0.0,38362.0,79,0,0,837000,2429917,79555000,0.770198628,38699.0
2013-09-22,2013,23,Sun,LAD,SD,0,Petco Park,71.1,0.0,42445.0,76,0,0,1400000,3298799,67143600,0.650039703,32988.0
2013-09-22,2013,23,Sun,MIA,WSH,0,Nationals Park,72.8,0.012,41339.0,98,1,1,711000,6436489,114056769,1.104221821,35101.0
2013-09-22,2013,23,Sun,MIA,WSH,1,Nationals Park,72.8,0.012,41339.0,98,1,1,711000,6436489,114056769,1.104221821,34824.0
2013-09-23,2013,23,Mon,OAK,LAA,1,Angel Stadium,87.9,0.0,45050.0,89,0,0,1200000,12927614,127896250,1.238206477,41147.0
2013-09-23,2013,23,Mon,TOR,CHW,1,US Cellular Field,65.2,0.0,40615.0,85,0,0,664000,9408576,119073277,1.152788317,19122.0
2013-09-23,2013,23,Mon,DET,MIN,1,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,24647.0
2013-09-23,2013,23,Mon,KC,SEA,1,Safeco Field,60.4,0.394,47943.0,75,0,0,927000,4145494,72031143,0.697357646,12790.0
2013-09-23,2013,23,Mon,BAL,TB,0,Tropicana Field,,,42735.0,90,0,0,528000,3424650,57895272,0.560503539,17830.0
2013-09-23,2013,23,Mon,HOU,TEX,1,Globe Life Field,81.8,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,33743.0
2013-09-23,2013,23,Mon,MIL,ATL,1,Turner Field,78.6,0.0,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,19893.0
2013-09-23,2013,23,Mon,PIT,CHC,1,Wrigley Field,64.4,0.0,41072.0,61,0,0,1900000,9408576,104304676,1.009808539,32289.0
2013-09-23,2013,23,Mon,NYM,CIN,1,Great American Ball Park,68.7,0.0,42319.0,97,1,1,761000,2302815,107491305,1.040659363,21269.0
2013-09-23,2013,23,Mon,PHI,MIA,1,Marlins Park,83.8,0.382,36742.0,69,0,0,783000,6457988,36341900,0.351838119,18627.0
2013-09-23,2013,23,Mon,ARI,SD,1,Petco Park,77.7,0.0,42445.0,76,0,0,1400000,3298799,67143600,0.650039703,15869.0
2013-09-23,2013,23,Mon,WSH,STL,1,Busch Stadium III,76.3,0.0,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,39783.0
2013-09-24,2013,23,Tue,OAK,LAA,1,Angel Stadium,84.2,0.0,45050.0,89,0,0,1200000,12927614,127896250,1.238206477,38158.0
2013-09-24,2013,23,Tue,TOR,BAL,1,Camden Yards,71.7,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,16772.0
2013-09-24,2013,23,Tue,CHW,CLE,1,Progressive Field,64.0,0.0,43000.0,68,0,0,726000,2171877,77772800,0.752944552,21083.0
2013-09-24,2013,23,Tue,DET,MIN,1,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,25541.0
2013-09-24,2013,23,Tue,TB,NYY,1,New Yankee Stadium,71.2,0.0,50287.0,95,1,1,3900000,19940274,228835490,2.215433102,43407.0
2013-09-24,2013,23,Tue,KC,SEA,1,Safeco Field,60.4,0.075,47943.0,75,0,0,927000,4145494,72031143,0.697357646,12528.0
2013-09-24,2013,23,Tue,HOU,TEX,1,Globe Life Field,88.5,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,42267.0
2013-09-24,2013,23,Tue,MIL,ATL,1,Turner Field,69.8,0.126,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,22605.0
2013-09-24,2013,23,Tue,PIT,CHC,1,Wrigley Field,67.5,0.0,41072.0,61,0,0,1900000,9408576,104304676,1.009808539,34138.0
2013-09-24,2013,23,Tue,NYM,CIN,1,Great American Ball Park,74.0,0.0,42319.0,97,1,1,761000,2302815,107491305,1.040659363,28887.0
2013-09-24,2013,23,Tue,BOS,COL,1,Coors Field,73.3,0.0,50144.0,64,0,0,552000,3052498,71924071,0.696321046,32315.0
2013-09-24,2013,23,Tue,PHI,MIA,1,Marlins Park,85.1,0.209,36742.0,69,0,0,783000,6457988,36341900,0.351838119,19375.0
2013-09-24,2013,23,Tue,ARI,SD,1,Petco Park,76.1,0.0,42445.0,76,0,0,1400000,3298799,67143600,0.650039703,18562.0
2013-09-24,2013,23,Tue,LAD,SF,1,AT&T Park,71.5,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41625.0
2013-09-24,2013,23,Tue,WSH,STL,1,Busch Stadium III,80.7,0.0,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,38940.0
2013-09-25,2013,23,Wed,OAK,LAA,0,Angel Stadium,75.6,0.0,45050.0,89,0,0,1200000,12927614,127896250,1.238206477,36226.0
2013-09-25,2013,23,Wed,TOR,BAL,1,Camden Yards,73.0,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,23698.0
2013-09-25,2013,23,Wed,CHW,CLE,1,Progressive Field,68.3,0.0,43000.0,68,0,0,726000,2171877,77772800,0.752944552,30942.0
2013-09-25,2013,23,Wed,DET,MIN,1,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,26517.0
2013-09-25,2013,23,Wed,TB,NYY,1,New Yankee Stadium,71.0,0.0,50287.0,95,1,1,3900000,19940274,228835490,2.215433102,37260.0
2013-09-25,2013,23,Wed,KC,SEA,1,Safeco Field,57.7,0.142,47943.0,75,0,0,927000,4145494,72031143,0.697357646,15347.0
2013-09-25,2013,23,Wed,HOU,TEX,1,Globe Life Field,89.7,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,43207.0
2013-09-25,2013,23,Wed,MIL,ATL,1,Turner Field,67.9,0.925,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,19558.0
2013-09-25,2013,23,Wed,PIT,CHC,0,Wrigley Field,67.1,0.0,41072.0,61,0,0,1900000,9408576,104304676,1.009808539,26171.0
2013-09-25,2013,23,Wed,NYM,CIN,0,Great American Ball Park,75.0,0.0,42319.0,97,1,1,761000,2302815,107491305,1.040659363,26223.0
2013-09-25,2013,23,Wed,BOS,COL,1,Coors Field,80.7,0.0,50144.0,64,0,0,552000,3052498,71924071,0.696321046,48775.0
2013-09-25,2013,23,Wed,PHI,MIA,1,Marlins Park,85.4,0.303,36742.0,69,0,0,783000,6457988,36341900,0.351838119,19180.0
2013-09-25,2013,23,Wed,ARI,SD,1,Petco Park,73.8,0.0,42445.0,76,0,0,1400000,3298799,67143600,0.650039703,29528.0
2013-09-25,2013,23,Wed,LAD,SF,1,AT&T Park,67.1,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41377.0
2013-09-25,2013,23,Wed,WSH,STL,0,Busch Stadium III,78.4,0.252,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,40597.0
2013-09-26,2013,23,Thu,TOR,BAL,1,Camden Yards,72.0,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,27498.0
2013-09-26,2013,23,Thu,KC,CHW,1,US Cellular Field,70.9,0.0,40615.0,85,0,0,664000,9408576,119073277,1.152788317,16434.0
2013-09-26,2013,23,Thu,CLE,MIN,1,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,24929.0
2013-09-26,2013,23,Thu,TB,NYY,1,New Yankee Stadium,67.7,0.004,50287.0,95,1,1,3900000,19940274,228835490,2.215433102,48675.0
2013-09-26,2013,23,Thu,LAA,TEX,1,Globe Life Field,90.9,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,26198.0
2013-09-26,2013,23,Thu,PHI,ATL,1,Turner Field,74.5,0.0,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,27858.0
2013-09-26,2013,23,Thu,MIL,NYM,1,Citi Field,67.4,0.012,41922.0,74,0,0,1700000,19940274,73396649,0.710577567,21350.0
2013-09-26,2013,23,Thu,ARI,SD,0,Petco Park,68.9,0.004,42445.0,76,0,0,1400000,3298799,67143600,0.650039703,21393.0
2013-09-26,2013,23,Thu,LAD,SF,1,AT&T Park,70.6,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41221.0
2013-09-27,2013,23,Fri,BOS,BAL,1,Camden Yards,68.8,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,30774.0
2013-09-27,2013,23,Fri,KC,CHW,1,US Cellular Field,74.4,0.0,40615.0,85,0,0,664000,9408576,119073277,1.152788317,24474.0
2013-09-27,2013,23,Fri,NYY,HOU,1,Minute Maid Park,86.7,0.004,41168.0,55,0,0,1600000,7796182,22062600,0.213595428,29486.0
2013-09-27,2013,23,Fri,CLE,MIN,1,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,24074.0
2013-09-27,2013,23,Fri,OAK,SEA,1,Safeco Field,55.9,0.299,47943.0,75,0,0,927000,4145494,72031143,0.697357646,23014.0
2013-09-27,2013,23,Fri,LAA,TEX,1,Globe Life Field,87.6,0.012,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,37355.0
2013-09-27,2013,23,Fri,TB,TOR,1,Rogers Centre,,,49282.0,73,0,0,1700000,3026000,117527800,1.137826036,27288.0
2013-09-27,2013,23,Fri,WSH,ARI,1,Chase Field,,,48686.0,81,0,0,665000,5186958,89100500,0.862611814,31037.0
2013-09-27,2013,23,Fri,PHI,ATL,1,Turner Field,76.0,0.0,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,38711.0
2013-09-27,2013,23,Fri,PIT,CIN,1,Great American Ball Park,78.2,0.0,42319.0,97,1,1,761000,2302815,107491305,1.040659363,40107.0
2013-09-27,2013,23,Fri,COL,LAD,1,Dodger Stadium,85.6,0.0,56000.0,86,0,0,4800000,12927614,216597577,2.096953763,52367.0
2013-09-27,2013,23,Fri,DET,MIA,1,Marlins Park,85.3,0.0,36742.0,69,0,0,783000,6457988,36341900,0.351838119,26992.0
2013-09-27,2013,23,Fri,MIL,NYM,1,Citi Field,66.4,0.0,41922.0,74,0,0,1700000,19940274,73396649,0.710577567,25276.0
2013-09-27,2013,23,Fri,SD,SF,1,AT&T Park,72.5,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41103.0
2013-09-27,2013,23,Fri,CHC,STL,1,Busch Stadium III,82.6,0.0,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,44030.0
2013-09-28,2013,24,Sat,BOS,BAL,1,Camden Yards,68.6,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,36556.0
2013-09-28,2013,24,Sat,KC,CHW,1,US Cellular Field,78.1,0.028,40615.0,85,0,0,664000,9408576,119073277,1.152788317,22235.0
2013-09-28,2013,24,Sat,NYY,HOU,1,Minute Maid Park,85.9,0.252,41168.0,55,0,0,1600000,7796182,22062600,0.213595428,37199.0
2013-09-28,2013,24,Sat,CLE,MIN,0,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,30452.0
2013-09-28,2013,24,Sat,OAK,SEA,0,Safeco Field,59.6,2.043,47943.0,75,0,0,927000,4145494,72031143,0.697357646,17751.0
2013-09-28,2013,24,Sat,LAA,TEX,0,Globe Life Field,82.0,0.717,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,38635.0
2013-09-28,2013,24,Sat,TB,TOR,0,Rogers Centre,,,49282.0,73,0,0,1700000,3026000,117527800,1.137826036,33232.0
2013-09-28,2013,24,Sat,WSH,ARI,1,Chase Field,,,48686.0,81,0,0,665000,5186958,89100500,0.862611814,29673.0
2013-09-28,2013,24,Sat,PHI,ATL,1,Turner Field,73.6,0.0,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,38171.0
2013-09-28,2013,24,Sat,PIT,CIN,0,Great American Ball Park,79.5,0.0,42319.0,97,1,1,761000,2302815,107491305,1.040659363,40707.0
2013-09-28,2013,24,Sat,COL,LAD,1,Dodger Stadium,90.1,0.0,56000.0,86,0,0,4800000,12927614,216597577,2.096953763,52879.0
2013-09-28,2013,24,Sat,DET,MIA,1,Marlins Park,83.7,0.091,36742.0,69,0,0,783000,6457988,36341900,0.351838119,28750.0
2013-09-28,2013,24,Sat,MIL,NYM,0,Citi Field,71.3,0.0,41922.0,74,0,0,1700000,19940274,73396649,0.710577567,29326.0
2013-09-28,2013,24,Sat,SD,SF,0,AT&T Park,74.3,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41201.0
2013-09-28,2013,24,Sat,CHC,STL,0,Busch Stadium III,82.9,0.0,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,42520.0
2013-09-29,2013,24,Sun,BOS,BAL,0,Camden Yards,70.5,0.0,45971.0,93,1,0,746000,2859024,90993333,0.880936965,44230.0
2013-09-29,2013,24,Sun,KC,CHW,0,US Cellular Field,67.3,0.291,40615.0,85,0,0,664000,9408576,119073277,1.152788317,22633.0
2013-09-29,2013,24,Sun,NYY,HOU,0,Minute Maid Park,81.0,0.209,41168.0,55,0,0,1600000,7796182,22062600,0.213595428,40542.0
2013-09-29,2013,24,Sun,CLE,MIN,0,Target Field,,,38544.0,66,0,0,585000,3757952,75802500,0.733869417,30935.0
2013-09-29,2013,24,Sun,OAK,SEA,0,Safeco Field,53.7,1.016,47943.0,75,0,0,927000,4145494,72031143,0.697357646,17081.0
2013-09-29,2013,24,Sun,LAA,TEX,0,Globe Life Field,78.1,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,40057.0
2013-09-29,2013,24,Sun,TB,TOR,0,Rogers Centre,,,49282.0,73,0,0,1700000,3026000,117527800,1.137826036,44551.0
2013-09-29,2013,24,Sun,WSH,ARI,0,Chase Field,,,48686.0,81,0,0,665000,5186958,89100500,0.862611814,30420.0
2013-09-29,2013,24,Sun,PHI,ATL,0,Turner Field,71.8,0.0,49586.0,94,1,0,1900000,6411149,89778192,0.869172777,42194.0
2013-09-29,2013,24,Sun,PIT,CIN,0,Great American Ball Park,72.8,0.071,42319.0,97,1,1,761000,2302815,107491305,1.040659363,40142.0
2013-09-29,2013,24,Sun,COL,LAD,0,Dodger Stadium,88.0,0.0,56000.0,86,0,0,4800000,12927614,216597577,2.096953763,52396.0
2013-09-29,2013,24,Sun,DET,MIA,0,Marlins Park,83.4,0.004,36742.0,69,0,0,783000,6457988,36341900,0.351838119,28315.0
2013-09-29,2013,24,Sun,MIL,NYM,0,Citi Field,68.3,0.0,41922.0,74,0,0,1700000,19940274,73396649,0.710577567,41891.0
2013-09-29,2013,24,Sun,SD,SF,0,AT&T Park,69.8,0.0,41915.0,94,1,1,1600000,4648486,140264334,1.357946045,41495.0
2013-09-29,2013,24,Sun,CHC,STL,0,Busch Stadium III,77.6,0.185,45494.0,88,1,0,1100000,2811927,115222086,1.115503646,44808.0
2013-09-30,2013,24,Mon,TB,TEX,1,Globe Life Field,83.2,0.0,48114.0,93,1,0,1000000,8344032,114090100,1.10454451,42796.0
2014-03-30,2014,1,Sun,LAD,SD,1,Petco Park,64.2,0.008,42445.0,76,0,0,1400000,3298799,90094196,0.782529493,45567.0
2014-03-31,2014,1,Mon,SEA,LAA,1,Angel Stadium,65.9,0.004,45050.0,78,0,0,1200000,12927614,155692000,1.352291128,44152.0
2014-03-31,2014,1,Mon,BOS,BAL,0,Camden Yards,60.7,0.055,45971.0,85,0,0,746000,2859024,107406623,0.932899721,46685.0
2014-03-31,2014,1,Mon,MIN,CHW,0,US Cellular Field,54.4,0.031,40615.0,63,0,0,664000,9408576,91159254,0.791780248,37422.0
2014-03-31,2014,1,Mon,KC,DET,0,Comerica Park,49.4,0.0,41083.0,93,1,1,1000000,4400587,162228527,1.409065319,45068.0
2014-03-31,2014,1,Mon,CLE,OAK,1,Coliseum,55.2,0.567,47170.0,96,1,1,530000,2463127,83401400,0.724397999,36067.0
2014-03-31,2014,1,Mon,TOR,TB,0,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,31042.0
2014-03-31,2014,1,Mon,PHI,TEX,0,Globe Life Field,81.6,0.0,48114.0,91,0,0,1000000,8344032,136036172,1.181566866,49031.0
2014-03-31,2014,1,Mon,SF,ARI,1,Chase Field,,,48686.0,81,0,0,665000,5186958,112688666,0.978777864,48541.0
2014-03-31,2014,1,Mon,STL,CIN,0,Great American Ball Park,65.2,0.0,42319.0,90,1,0,761000,2302815,112390772,0.976190452,43134.0
2014-03-31,2014,1,Mon,COL,MIA,1,Marlins Park,76.1,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,37116.0
2014-03-31,2014,1,Mon,ATL,MIL,0,Miller Park,,,41900.0,74,0,0,670000,1574452,103844806,0.901962913,45691.0
2014-03-31,2014,1,Mon,WSH,NYM,0,Citi Field,53.6,0.236,41922.0,74,0,0,1700000,19940274,89051758,0.773475209,42442.0
2014-03-31,2014,1,Mon,CHC,PIT,0,PNC Park,59.5,0.0,38362.0,94,1,0,837000,2429917,78111667,0.678453063,39833.0
2014-04-01,2014,1,Tue,SEA,LAA,1,Angel Stadium,62.8,0.071,45050.0,78,0,0,1200000,12927614,155692000,1.352291128,43567.0
2014-04-01,2014,1,Tue,NYY,HOU,1,Minute Maid Park,79.6,0.02,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,42117.0
2014-04-01,2014,1,Tue,TOR,TB,1,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,11113.0
2014-04-01,2014,1,Tue,PHI,TEX,1,Globe Life Field,83.4,0.0,48114.0,91,0,0,1000000,8344032,136036172,1.181566866,29530.0
2014-04-01,2014,1,Tue,SF,ARI,1,Chase Field,,,48686.0,81,0,0,665000,5186958,112688666,0.978777864,18974.0
2014-04-01,2014,1,Tue,COL,MIA,1,Marlins Park,76.9,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,15906.0
2014-04-01,2014,1,Tue,ATL,MIL,1,Miller Park,,,41900.0,74,0,0,670000,1574452,103844806,0.901962913,21503.0
2014-04-01,2014,1,Tue,LAD,SD,0,Petco Park,60.9,0.087,42445.0,76,0,0,1400000,3298799,90094196,0.782529493,35033.0
2014-04-02,2014,1,Wed,SEA,LAA,1,Angel Stadium,61.7,0.102,45050.0,78,0,0,1200000,12927614,155692000,1.352291128,38007.0
2014-04-02,2014,1,Wed,BOS,BAL,1,Camden Yards,62.4,0.024,45971.0,85,0,0,746000,2859024,107406623,0.932899721,25708.0
2014-04-02,2014,1,Wed,MIN,CHW,0,US Cellular Field,38.5,0.067,40615.0,63,0,0,664000,9408576,91159254,0.791780248,10625.0
2014-04-02,2014,1,Wed,KC,DET,0,Comerica Park,50.8,0.0,41083.0,93,1,1,1000000,4400587,162228527,1.409065319,26906.0
2014-04-02,2014,1,Wed,NYY,HOU,1,Minute Maid Park,79.8,0.012,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,23145.0
2014-04-02,2014,1,Wed,CLE,OAK,0,Coliseum,57.8,0.012,47170.0,96,1,1,530000,2463127,83401400,0.724397999,15134.0
2014-04-02,2014,1,Wed,CLE,OAK,1,Coliseum,57.8,0.012,47170.0,96,1,1,530000,2463127,83401400,0.724397999,12198.0
2014-04-02,2014,1,Wed,TOR,TB,1,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,10808.0
2014-04-02,2014,1,Wed,PHI,TEX,1,Globe Life Field,83.1,0.031,48114.0,91,0,0,1000000,8344032,136036172,1.181566866,28218.0
2014-04-02,2014,1,Wed,SF,ARI,1,Chase Field,,,48686.0,81,0,0,665000,5186958,112688666,0.978777864,19357.0
2014-04-02,2014,1,Wed,STL,CIN,1,Great American Ball Park,62.9,0.512,42319.0,90,1,0,761000,2302815,112390772,0.976190452,36189.0
2014-04-02,2014,1,Wed,COL,MIA,1,Marlins Park,76.9,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,15866.0
2014-04-02,2014,1,Wed,ATL,MIL,0,Miller Park,,,41900.0,74,0,0,670000,1574452,103844806,0.901962913,21712.0
2014-04-02,2014,1,Wed,WSH,NYM,1,Citi Field,52.5,0.059,41922.0,74,0,0,1700000,19940274,89051758,0.773475209,29146.0
2014-04-02,2014,1,Wed,CHC,PIT,1,PNC Park,63.3,0.315,38362.0,94,1,0,837000,2429917,78111667,0.678453063,29762.0
2014-04-02,2014,1,Wed,LAD,SD,1,Petco Park,60.2,0.252,42445.0,76,0,0,1400000,3298799,90094196,0.782529493,27498.0
2014-04-03,2014,1,Thu,BOS,BAL,1,Camden Yards,62.3,0.083,45971.0,85,0,0,746000,2859024,107406623,0.932899721,20880.0
2014-04-03,2014,1,Thu,MIN,CHW,0,US Cellular Field,39.4,0.161,40615.0,63,0,0,664000,9408576,91159254,0.791780248,11056.0
2014-04-03,2014,1,Thu,NYY,HOU,1,Minute Maid Park,79.8,0.012,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,26348.0
2014-04-03,2014,1,Thu,SEA,OAK,1,Coliseum,60.9,0.0,47170.0,96,1,1,530000,2463127,83401400,0.724397999,11236.0
2014-04-03,2014,1,Thu,TOR,TB,1,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,9571.0
2014-04-03,2014,1,Thu,SF,ARI,0,Chase Field,,,48686.0,81,0,0,665000,5186958,112688666,0.978777864,19131.0
2014-04-03,2014,1,Thu,STL,CIN,0,Great American Ball Park,63.9,0.78,42319.0,90,1,0,761000,2302815,112390772,0.976190452,16857.0
2014-04-03,2014,1,Thu,COL,MIA,0,Marlins Park,78.3,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,15378.0
2014-04-03,2014,1,Thu,WSH,NYM,0,Citi Field,59.9,0.039,41922.0,74,0,0,1700000,19940274,89051758,0.773475209,20561.0
2014-04-03,2014,1,Thu,CHC,PIT,0,PNC Park,56.4,0.504,38362.0,94,1,0,837000,2429917,78111667,0.678453063,11418.0
2014-04-04,2014,1,Fri,MIL,BOS,0,Fenway Park,46.5,0.185,37731.0,97,1,1,2200000,5025517,162817411,1.414180178,36728.0
2014-04-04,2014,1,Fri,MIN,CLE,1,Progressive Field,62.2,0.461,43000.0,92,1,0,726000,2171877,82534800,0.716870987,41274.0
2014-04-04,2014,1,Fri,BAL,DET,0,Comerica Park,53.8,0.142,41083.0,93,1,1,1000000,4400587,162228527,1.409065319,23625.0
2014-04-04,2014,1,Fri,LAA,HOU,1,Minute Maid Park,73.0,0.406,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,15611.0
2014-04-04,2014,1,Fri,CHW,KC,0,Kauffman Stadium,45.8,0.0,37903.0,86,0,0,1000000,2253579,92034345,0.79938101,40103.0
2014-04-04,2014,1,Fri,TEX,TB,1,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,14304.0
2014-04-04,2014,1,Fri,NYY,TOR,1,Rogers Centre,,,49282.0,74,0,0,1700000,3026000,132628700,1.151970649,48197.0
2014-04-04,2014,1,Fri,PHI,CHC,0,Wrigley Field,45.5,0.051,41072.0,66,0,0,1900000,9408576,89007857,0.773093899,38283.0
2014-04-04,2014,1,Fri,ARI,COL,0,Coors Field,50.8,0.0,50144.0,74,0,0,552000,3052498,95832071,0.832366848,49130.0
2014-04-04,2014,1,Fri,SF,LAD,0,Dodger Stadium,64.3,0.0,56000.0,92,1,1,4800000,12927614,235295219,2.043699336,53493.0
2014-04-04,2014,1,Fri,SD,MIA,1,Marlins Park,81.0,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,17783.0
2014-04-04,2014,1,Fri,CIN,NYM,1,Citi Field,42.9,0.189,41922.0,74,0,0,1700000,19940274,89051758,0.773475209,35845.0
2014-04-04,2014,1,Fri,STL,PIT,1,PNC Park,66.4,0.717,38362.0,94,1,0,837000,2429917,78111667,0.678453063,23342.0
2014-04-04,2014,1,Fri,ATL,WSH,0,Nationals Park,60.0,0.118,41339.0,86,0,0,711000,6436489,134704437,1.169999839,42834.0
2014-04-05,2014,1,Sat,MIL,BOS,1,Fenway Park,51.6,0.173,37731.0,97,1,1,2200000,5025517,162817411,1.414180178,35729.0
2014-04-05,2014,1,Sat,MIN,CLE,0,Progressive Field,40.8,0.0,43000.0,92,1,0,726000,2171877,82534800,0.716870987,14153.0
2014-04-05,2014,1,Sat,BAL,DET,0,Comerica Park,47.6,0.0,41083.0,93,1,1,1000000,4400587,162228527,1.409065319,32041.0
2014-04-05,2014,1,Sat,LAA,HOU,1,Minute Maid Park,70.5,0.024,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,28515.0
2014-04-05,2014,1,Sat,CHW,KC,0,Kauffman Stadium,55.8,0.0,37903.0,86,0,0,1000000,2253579,92034345,0.79938101,21463.0
2014-04-05,2014,1,Sat,SEA,OAK,0,Coliseum,64.5,0.0,47170.0,96,1,1,530000,2463127,83401400,0.724397999,30290.0
2014-04-05,2014,1,Sat,TEX,TB,1,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,30364.0
2014-04-05,2014,1,Sat,NYY,TOR,0,Rogers Centre,,,49282.0,74,0,0,1700000,3026000,132628700,1.151970649,45446.0
2014-04-05,2014,1,Sat,PHI,CHC,0,Wrigley Field,44.3,0.0,41072.0,66,0,0,1900000,9408576,89007857,0.773093899,30651.0
2014-04-05,2014,1,Sat,ARI,COL,1,Coors Field,54.2,0.0,50144.0,74,0,0,552000,3052498,95832071,0.832366848,33078.0
2014-04-05,2014,2,Sat,SF,LAD,0,Dodger Stadium,74.8,0.0,56000.0,92,1,1,4800000,12927614,235295219,2.043699336,49520.0
2014-04-05,2014,1,Sat,SD,MIA,1,Marlins Park,81.8,0.0,36742.0,62,0,0,783000,6457988,47565400,0.413137916,35188.0
2014-04-05,2014,1,Sat,CIN,NYM,0,Citi Field,53.2,0.004,41922.0,74,0,0,1700000,19940274,89051758,0.773475209,25424.0
2014-04-05,2014,1,Sat,STL,PIT,1,PNC Park,58.5,0.0,38362.0,94,1,0,837000,2429917,78111667,0.678453063,30092.0
2014-04-05,2014,1,Sat,ATL,WSH,1,Nationals Park,57.2,0.0,41339.0,86,0,0,711000,6436489,134704437,1.169999839,37841.0
2014-04-06,2014,1,Sun,MIL,BOS,0,Fenway Park,55.3,0.0,37731.0,97,1,1,2200000,5025517,162817411,1.414180178,35958.0
2014-04-06,2014,1,Sun,MIN,CLE,0,Progressive Field,50.4,0.0,43000.0,92,1,0,726000,2171877,82534800,0.716870987,13104.0
2014-04-06,2014,1,Sun,BAL,DET,0,Comerica Park,49.5,0.0,41083.0,93,1,1,1000000,4400587,162228527,1.409065319,34261.0
2014-04-06,2014,1,Sun,LAA,HOU,0,Minute Maid Park,71.0,1.197,41168.0,51,0,0,1600000,7796182,44544174,0.386896509,14786.0
2014-04-06,2014,1,Sun,CHW,KC,0,Kauffman Stadium,60.5,0.0,37903.0,86,0,0,1000000,2253579,92034345,0.79938101,29760.0
2014-04-06,2014,1,Sun,SEA,OAK,0,Coliseum,74.0,0.0,47170.0,96,1,1,530000,2463127,83401400,0.724397999,32852.0
2014-04-06,2014,2,Sun,TEX,TB,0,Tropicana Field,,,42735.0,92,1,0,528000,3424650,77062891,0.669343728,22569.0
2014-04-06,2014,2,Sun,NYY,TOR,0,Rogers Centre,,,49282.0,74,0,0,1700000,3026000,132628700,1.151970649,34067.0
2014-04-06,2014,1,Sun,PHI,CHC,0,Wrigley Field,49.4,0.0,41072.0,66,0,0,1900000,9408576,89007857,0.773093899,26712.0
2014-04-06,2014,2,Sun,ARI,COL,0,Coors Field,53.2,0.012,50144.0,74,0,0,552000,3052498,95832071,0.832366848,29779.0
2014-04-06,2014,2,Sun,SF,LAD,1,Dodger Stadium,83.8,0.0,56000.0,92,1,1,4800000,12927614,235295219,2.043699336,48367.0
