date,year,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,day_night,park_id,attendance,week,location,temp,precip,home team,capacity,Team,prev_year_wins,made_playoffs,won_division
2012-05-24,2012,Thu,SF,NL,45,MIA,NL,45,14,7,N,Marlins Park,24099.0,7,Miami,79.7,1.299,Marlins,36742.0,Marlins,72,0,0
2012-05-24,2012,Thu,SD,NL,46,NYM,NL,45,11,5,N,Citi Field,24109.0,7,New York,71.3,0.012,Mets,41922.0,Mets,77,0,0
2012-05-24,2012,Thu,PHI,NL,46,STL,NL,45,10,9,N,Busch Stadium III,40135.0,7,St. Louis,91.9,0.0,Cardinals,45494.0,Cardinals,90,1,0
2012-05-25,2012,Fri,KC,AL,44,BAL,AL,46,2,8,N,Camden Yards,28954.0,7,Baltimore,81.5,0.075,Orioles,45971.0,Orioles,69,0,0
2012-05-25,2012,Fri,TB,AL,46,BOS,AL,45,7,4,N,Fenway Park,37594.0,7,Boston,72.6,0.039,Red Sox,37731.0,Red Sox,90,0,0
2012-05-25,2012,Fri,CLE,AL,45,CHW,AL,46,3,9,N,US Cellular Field,21371.0,7,Chicago,75.7,0.0,White Sox,40615.0,White Sox,79,0,0
2012-05-25,2012,Fri,DET,AL,45,MIN,AL,45,10,6,N,Target Field,37688.0,7,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-25,2012,Fri,NYY,AL,45,OAK,AL,46,6,3,N,Coliseum,33559.0,7,Oakland,66.5,0.0,Athletics,47170.0,Athletics,74,0,0
2012-05-25,2012,Fri,LAA,AL,47,SEA,AL,48,6,4,N,Safeco Field,23517.0,7,Seattle,66.3,0.004,Mariners,47943.0,Mariners,67,0,0
2012-05-25,2012,Fri,TOR,AL,46,TEX,AL,46,3,14,N,Globe Life Field,46789.0,7,Texas,92.9,0.0,Rangers,48114.0,Rangers,96,1,1
2012-05-25,2012,Fri,MIL,NL,45,ARI,NL,46,7,1,N,Chase Field,35478.0,7,Arizona,,,Diamondbacks,48686.0,Diamondbacks,94,1,1
2012-05-25,2012,Fri,WSH,NL,45,ATL,NL,47,7,4,N,Turner Field,37663.0,7,Atlanta,89.3,0.0,Braves,49586.0,Braves,89,0,0
2012-05-25,2012,Fri,COL,NL,44,CIN,NL,45,6,3,N,Great American Ball Park,29597.0,7,Cincinatti,86.5,0.0,Reds,42319.0,Reds,79,0,0
2012-05-25,2012,Fri,HOU,NL,45,LAD,NL,45,3,1,N,Dodger Stadium,36283.0,7,Los Angeles,72.1,0.075,Dodgers,56000.0,Dodgers,82,0,0
2012-05-25,2012,Fri,SF,NL,46,MIA,NL,46,6,7,N,Marlins Park,27123.0,7,Miami,83.8,0.02,Marlins,36742.0,Marlins,72,0,0
2012-05-25,2012,Fri,SD,NL,47,NYM,NL,46,1,6,N,Citi Field,24498.0,7,New York,74.1,0.047,Mets,41922.0,Mets,77,0,0
2012-05-25,2012,Fri,CHC,NL,45,PIT,NL,45,0,1,N,PNC Park,29914.0,7,Pittsburgh,86.8,0.0,Pirates,38362.0,Pirates,72,0,0
2012-05-25,2012,Fri,PHI,NL,47,STL,NL,46,5,3,N,Busch Stadium III,43375.0,7,St. Louis,89.5,0.0,Cardinals,45494.0,Cardinals,90,1,0
2012-05-26,2012,Sat,KC,AL,45,BAL,AL,47,4,3,D,Camden Yards,26714.0,7,Baltimore,85.4,0.0,Orioles,45971.0,Orioles,69,0,0
2012-05-26,2012,Sat,TB,AL,47,BOS,AL,46,2,3,N,Fenway Park,38099.0,7,Boston,84.7,0.02,Red Sox,37731.0,Red Sox,90,0,0
2012-05-26,2012,Sat,CLE,AL,46,CHW,AL,47,7,14,D,US Cellular Field,27151.0,7,Chicago,78.2,0.031,White Sox,40615.0,White Sox,79,0,0
2012-05-26,2012,Sat,DET,AL,46,MIN,AL,46,6,3,D,Target Field,37360.0,7,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-26,2012,Sat,NYY,AL,46,OAK,AL,47,9,2,D,Coliseum,27112.0,7,Oakland,66.4,0.0,Athletics,47170.0,Athletics,74,0,0
2012-05-26,2012,Sat,LAA,AL,48,SEA,AL,49,5,3,D,Safeco Field,29483.0,8,Seattle,71.4,0.0,Mariners,47943.0,Mariners,67,0,0
2012-05-26,2012,Sat,TOR,AL,47,TEX,AL,47,7,8,D,Globe Life Field,47430.0,7,Texas,90.4,0.0,Rangers,48114.0,Rangers,96,1,1
2012-05-26,2012,Sat,MIL,NL,46,ARI,NL,47,5,8,N,Chase Field,30184.0,7,Arizona,,,Diamondbacks,48686.0,Diamondbacks,94,1,1
2012-05-26,2012,Sat,WSH,NL,46,ATL,NL,48,8,4,D,Turner Field,42698.0,7,Atlanta,92.2,0.0,Braves,49586.0,Braves,89,0,0
2012-05-26,2012,Sat,COL,NL,45,CIN,NL,46,3,10,N,Great American Ball Park,35314.0,7,Cincinatti,92.5,0.0,Reds,42319.0,Reds,79,0,0
2012-05-26,2012,Sat,HOU,NL,46,LAD,NL,46,3,6,N,Dodger Stadium,36561.0,7,Los Angeles,66.0,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-05-26,2012,Sat,SF,NL,47,MIA,NL,47,3,5,D,Marlins Park,30663.0,7,Miami,82.0,0.035,Marlins,36742.0,Marlins,72,0,0
2012-05-26,2012,Sat,SD,NL,48,NYM,NL,47,0,9,D,Citi Field,28745.0,7,New York,84.8,0.087,Mets,41922.0,Mets,77,0,0
2012-05-26,2012,Sat,CHC,NL,46,PIT,NL,46,2,3,N,PNC Park,38132.0,7,Pittsburgh,88.1,0.024,Pirates,38362.0,Pirates,72,0,0
2012-05-26,2012,Sat,PHI,NL,48,STL,NL,47,4,0,N,Busch Stadium III,44476.0,7,St. Louis,96.7,0.0,Cardinals,45494.0,Cardinals,90,1,0
2012-05-27,2012,Sun,KC,AL,46,BAL,AL,48,4,2,D,Camden Yards,33919.0,7,Baltimore,86.1,0.0,Orioles,45971.0,Orioles,69,0,0
2012-05-27,2012,Sun,TB,AL,48,BOS,AL,47,4,3,D,Fenway Park,37844.0,7,Boston,72.8,0.0,Red Sox,37731.0,Red Sox,90,0,0
2012-05-27,2012,Sun,CLE,AL,47,CHW,AL,48,6,12,D,US Cellular Field,22182.0,7,Chicago,91.4,0.0,White Sox,40615.0,White Sox,79,0,0
2012-05-27,2012,Sun,DET,AL,47,MIN,AL,47,4,3,D,Target Field,38710.0,7,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-27,2012,Sun,NYY,AL,47,OAK,AL,48,2,0,D,Coliseum,25078.0,7,Oakland,66.5,0.0,Athletics,47170.0,Athletics,74,0,0
2012-05-27,2012,Sun,LAA,AL,49,SEA,AL,50,4,2,D,Safeco Field,24467.0,8,Seattle,61.9,0.0,Mariners,47943.0,Mariners,67,0,0
2012-05-27,2012,Sun,TOR,AL,48,TEX,AL,48,6,12,D,Globe Life Field,46637.0,7,Texas,90.3,0.0,Rangers,48114.0,Rangers,96,1,1
2012-05-27,2012,Sun,MIL,NL,47,ARI,NL,48,3,4,D,Chase Field,33481.0,7,Arizona,,,Diamondbacks,48686.0,Diamondbacks,94,1,1
2012-05-27,2012,Sun,WSH,NL,47,ATL,NL,49,7,2,N,Turner Field,38543.0,8,Atlanta,90.0,0.0,Braves,49586.0,Braves,89,0,0
2012-05-27,2012,Sun,COL,NL,46,CIN,NL,47,5,7,D,Great American Ball Park,29368.0,7,Cincinatti,92.5,0.0,Reds,42319.0,Reds,79,0,0
2012-05-27,2012,Sun,HOU,NL,47,LAD,NL,47,1,5,D,Dodger Stadium,33306.0,7,Los Angeles,76.2,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-05-27,2012,Sun,SF,NL,48,MIA,NL,48,3,2,D,Marlins Park,30199.0,7,Miami,83.8,0.028,Marlins,36742.0,Marlins,72,0,0
2012-05-27,2012,Sun,SD,NL,49,NYM,NL,48,0,2,D,Citi Field,28361.0,7,New York,81.3,0.157,Mets,41922.0,Mets,77,0,0
2012-05-27,2012,Sun,CHC,NL,47,PIT,NL,47,4,10,D,PNC Park,27486.0,7,Pittsburgh,89.5,0.134,Pirates,38362.0,Pirates,72,0,0
2012-05-27,2012,Sun,PHI,NL,49,STL,NL,48,3,8,D,Busch Stadium III,42659.0,7,St. Louis,95.4,0.0,Cardinals,45494.0,Cardinals,90,1,0
2012-05-28,2012,Mon,NYY,AL,48,LAA,AL,50,8,9,N,Angel Stadium,44016.0,8,Los Angeles,78.0,0.0,Angels,45050.0,Angels,86,0,0
2012-05-28,2012,Mon,DET,AL,48,BOS,AL,48,4,7,D,Fenway Park,37921.0,7,Boston,71.9,0.205,Red Sox,37731.0,Red Sox,90,0,0
2012-05-28,2012,Mon,KC,AL,47,CLE,AL,48,5,8,D,Progressive Field,25377.0,7,Cleveland,91.7,0.0,Indians,43000.0,Indians,80,0,0
2012-05-28,2012,Mon,OAK,AL,49,MIN,AL,48,4,5,D,Target Field,34709.0,7,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-28,2012,Mon,CHW,AL,49,TB,AL,49,2,1,D,Tropicana Field,22227.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-05-28,2012,Mon,SEA,AL,51,TEX,AL,49,2,4,N,Globe Life Field,41384.0,8,Texas,90.7,0.0,Rangers,48114.0,Rangers,96,1,1
2012-05-28,2012,Mon,BAL,AL,49,TOR,AL,49,2,6,N,Rogers Centre,16575.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-05-28,2012,Mon,STL,NL,49,ATL,NL,50,8,2,D,Turner Field,42426.0,8,Atlanta,87.9,0.035,Braves,49586.0,Braves,89,0,0
2012-05-28,2012,Mon,SD,NL,50,CHC,NL,48,7,11,D,Wrigley Field,38452.0,7,Chicago,91.3,0.008,Cubs,41072.0,Cubs,71,0,0
2012-05-28,2012,Mon,HOU,NL,48,COL,NL,47,7,9,D,Coors Field,34546.0,7,Colorado,73.5,0.0,Rockies,50144.0,Rockies,73,0,0
2012-05-28,2012,Mon,HOU,NL,49,COL,NL,48,6,7,N,Coors Field,35786.0,7,Colorado,73.5,0.0,Rockies,50144.0,Rockies,73,0,0
2012-05-28,2012,Mon,MIL,NL,48,LAD,NL,48,3,2,N,Dodger Stadium,38016.0,7,Los Angeles,82.3,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-05-28,2012,Mon,WSH,NL,48,MIA,NL,49,3,5,D,Marlins Park,31528.0,8,Miami,83.1,0.02,Marlins,36742.0,Marlins,72,0,0
2012-05-28,2012,Mon,PHI,NL,50,NYM,NL,49,8,4,D,Citi Field,32122.0,8,New York,86.8,0.0,Mets,41922.0,Mets,77,0,0
2012-05-28,2012,Mon,CIN,NL,48,PIT,NL,48,1,4,D,PNC Park,14792.0,7,Pittsburgh,89.8,0.028,Pirates,38362.0,Pirates,72,0,0
2012-05-28,2012,Mon,ARI,NL,49,SF,NL,49,2,4,D,AT&T Park,42295.0,8,San Francisco,60.1,0.0,Giants,41915.0,Giants,86,0,0
2012-05-29,2012,Tue,NYY,AL,49,LAA,AL,51,1,5,N,Angel Stadium,42065.0,8,Los Angeles,76.7,0.0,Angels,45050.0,Angels,86,0,0
2012-05-29,2012,Tue,DET,AL,49,BOS,AL,49,3,6,N,Fenway Park,37216.0,8,Boston,87.0,0.0,Red Sox,37731.0,Red Sox,90,0,0
2012-05-29,2012,Tue,KC,AL,48,CLE,AL,49,8,2,N,Progressive Field,14253.0,8,Cleveland,82.2,0.15,Indians,43000.0,Indians,80,0,0
2012-05-29,2012,Tue,OAK,AL,50,MIN,AL,49,2,3,N,Target Field,31781.0,8,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-29,2012,Tue,CHW,AL,50,TB,AL,50,7,2,N,Tropicana Field,13735.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-05-29,2012,Tue,SEA,AL,52,TEX,AL,50,10,3,N,Globe Life Field,34531.0,8,Texas,91.5,0.157,Rangers,48114.0,Rangers,96,1,1
2012-05-29,2012,Tue,BAL,AL,50,TOR,AL,50,6,8,N,Rogers Centre,17352.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-05-29,2012,Tue,STL,NL,50,ATL,NL,51,4,5,N,Turner Field,26218.0,8,Atlanta,84.4,0.031,Braves,49586.0,Braves,89,0,0
2012-05-29,2012,Tue,SD,NL,51,CHC,NL,49,3,5,D,Wrigley Field,35219.0,8,Chicago,84.6,0.0,Cubs,41072.0,Cubs,71,0,0
2012-05-29,2012,Tue,MIL,NL,49,LAD,NL,49,2,1,N,Dodger Stadium,51137.0,8,Los Angeles,81.3,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-05-29,2012,Tue,WSH,NL,49,MIA,NL,50,1,3,N,Marlins Park,25969.0,8,Miami,84.2,0.181,Marlins,36742.0,Marlins,72,0,0
2012-05-29,2012,Tue,PHI,NL,51,NYM,NL,50,3,6,N,Citi Field,25487.0,8,New York,88.3,0.0,Mets,41922.0,Mets,77,0,0
2012-05-29,2012,Tue,CIN,NL,49,PIT,NL,49,8,1,N,PNC Park,12077.0,8,Pittsburgh,83.5,0.854,Pirates,38362.0,Pirates,72,0,0
2012-05-29,2012,Tue,ARI,NL,50,SF,NL,50,1,3,N,AT&T Park,41371.0,8,San Francisco,64.2,0.0,Giants,41915.0,Giants,86,0,0
2012-05-30,2012,Wed,NYY,AL,50,LAA,AL,52,6,5,N,Angel Stadium,40111.0,8,Los Angeles,73.5,0.0,Angels,45050.0,Angels,86,0,0
2012-05-30,2012,Wed,DET,AL,50,BOS,AL,50,4,6,N,Fenway Park,37195.0,8,Boston,75.6,0.016,Red Sox,37731.0,Red Sox,90,0,0
2012-05-30,2012,Wed,KC,AL,49,CLE,AL,50,6,3,D,Progressive Field,17112.0,8,Cleveland,73.2,0.0,Indians,43000.0,Indians,80,0,0
2012-05-30,2012,Wed,OAK,AL,51,MIN,AL,50,0,4,D,Target Field,35103.0,8,Minnesota,,,Twins,38544.0,Twins,63,0,0
2012-05-30,2012,Wed,CHW,AL,51,TB,AL,51,4,3,D,Tropicana Field,13369.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-05-30,2012,Wed,SEA,AL,53,TEX,AL,51,21,8,N,Globe Life Field,43580.0,8,Texas,91.5,0.047,Rangers,48114.0,Rangers,96,1,1
2012-05-30,2012,Wed,BAL,AL,51,TOR,AL,51,1,4,N,Rogers Centre,17754.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-05-30,2012,Wed,STL,NL,51,ATL,NL,52,7,10,N,Turner Field,28474.0,8,Atlanta,89.9,0.0,Braves,49586.0,Braves,89,0,0
2012-05-30,2012,Wed,SD,NL,52,CHC,NL,50,6,8,D,Wrigley Field,38516.0,8,Chicago,78.1,0.008,Cubs,41072.0,Cubs,71,0,0
2012-05-30,2012,Wed,HOU,NL,50,COL,NL,49,5,13,N,Coors Field,28102.0,8,Colorado,80.5,0.0,Rockies,50144.0,Rockies,73,0,0
2012-05-30,2012,Wed,MIL,NL,50,LAD,NL,50,6,3,N,Dodger Stadium,25509.0,8,Los Angeles,79.6,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-05-30,2012,Wed,WSH,NL,50,MIA,NL,51,3,5,N,Marlins Park,24224.0,8,Miami,85.5,0.004,Marlins,36742.0,Marlins,72,0,0
2012-05-30,2012,Wed,PHI,NL,52,NYM,NL,51,10,6,N,Citi Field,30064.0,8,New York,75.7,0.343,Mets,41922.0,Mets,77,0,0
2012-05-30,2012,Wed,CIN,NL,50,PIT,NL,50,1,2,N,PNC Park,16782.0,8,Pittsburgh,80.5,0.091,Pirates,38362.0,Pirates,72,0,0
2012-05-30,2012,Wed,ARI,NL,51,SF,NL,51,4,1,N,AT&T Park,41328.0,8,San Francisco,68.2,0.0,Giants,41915.0,Giants,86,0,0
2012-05-31,2012,Thu,DET,AL,51,BOS,AL,51,7,3,N,Fenway Park,37629.0,8,Boston,80.0,0.0,Red Sox,37731.0,Red Sox,90,0,0
2012-05-31,2012,Thu,HOU,NL,51,COL,NL,50,5,11,N,Coors Field,31799.0,8,Colorado,79.2,0.0,Rockies,50144.0,Rockies,73,0,0
2012-05-31,2012,Thu,MIL,NL,51,LAD,NL,51,6,2,N,Dodger Stadium,26773.0,8,Los Angeles,85.9,0.0,Dodgers,56000.0,Dodgers,82,0,0
2012-06-01,2012,Fri,TEX,AL,52,LAA,AL,53,2,4,N,Angel Stadium,40080.0,8,Los Angeles,75.5,0.0,Angels,45050.0,Angels,86,0,0
2012-06-01,2012,Fri,SEA,AL,54,CHW,AL,52,4,7,N,US Cellular Field,19168.0,8,Chicago,58.7,0.138,White Sox,40615.0,White Sox,79,0,0
2012-06-01,2012,Fri,MIN,AL,51,CLE,AL,51,1,7,N,Progressive Field,19904.0,8,Cleveland,68.2,0.831,Indians,43000.0,Indians,80,0,0
2012-06-01,2012,Fri,NYY,AL,51,DET,AL,52,9,4,N,Comerica Park,41831.0,8,Detroit,66.8,0.776,Tigers,41083.0,Tigers,95,1,1
2012-06-01,2012,Fri,OAK,AL,52,KC,AL,50,0,2,N,Kauffman Stadium,29527.0,8,Kansas City,68.9,0.0,Royals,37903.0,Royals,71,0,0
2012-06-01,2012,Fri,BAL,AL,52,TB,AL,52,0,5,N,Tropicana Field,17224.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-06-01,2012,Fri,BOS,AL,52,TOR,AL,52,7,2,N,Rogers Centre,29678.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-06-01,2012,Fri,LAD,NL,52,COL,NL,51,3,13,N,Coors Field,36795.0,8,Colorado,76.7,0.059,Rockies,50144.0,Rockies,73,0,0
2012-06-01,2012,Fri,CIN,NL,51,HOU,NL,52,4,1,N,Minute Maid Park,21464.0,8,Houston,92.2,0.0,Astros,41168.0,Astros,56,0,0
2012-06-01,2012,Fri,PIT,NL,51,MIL,NL,52,8,2,N,Miller Park,33055.0,8,Miluakee,,,Brewers,41900.0,Brewers,96,1,1
2012-06-01,2012,Fri,STL,NL,52,NYM,NL,52,0,8,N,Citi Field,27069.0,8,New York,72.1,0.016,Mets,41922.0,Mets,77,0,0
2012-06-01,2012,Fri,MIA,NL,52,PHI,NL,53,4,6,N,Citizens Bank Park,44497.0,8,Philadelphia,76.6,0.717,Phillies,43651.0,Phillies,102,1,1
2012-06-01,2012,Fri,ARI,NL,52,SD,NL,53,1,7,N,Petco Park,27054.0,8,San Diego,69.0,0.0,Padres,42445.0,Padres,71,0,0
2012-06-01,2012,Fri,CHC,NL,51,SF,NL,52,3,4,N,AT&T Park,41100.0,8,San Francisco,72.5,0.0,Giants,41915.0,Giants,86,0,0
2012-06-02,2012,Sat,TEX,AL,53,LAA,AL,54,2,3,N,Angel Stadium,44227.0,8,Los Angeles,73.4,0.0,Angels,45050.0,Angels,86,0,0
2012-06-02,2012,Sat,SEA,AL,55,CHW,AL,53,10,8,D,US Cellular Field,26200.0,8,Chicago,70.7,0.0,White Sox,40615.0,White Sox,79,0,0
2012-06-02,2012,Sat,MIN,AL,52,CLE,AL,52,7,4,N,Progressive Field,25469.0,8,Cleveland,69.6,0.008,Indians,43000.0,Indians,80,0,0
2012-06-02,2012,Sat,NYY,AL,52,DET,AL,53,3,4,N,Comerica Park,44593.0,8,Detroit,71.4,0.0,Tigers,41083.0,Tigers,95,1,1
2012-06-02,2012,Sat,OAK,AL,53,KC,AL,51,9,3,D,Kauffman Stadium,26276.0,8,Kansas City,80.7,0.0,Royals,37903.0,Royals,71,0,0
2012-06-02,2012,Sat,BAL,AL,53,TB,AL,53,2,1,D,Tropicana Field,21693.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-06-02,2012,Sat,BOS,AL,53,TOR,AL,53,7,4,D,Rogers Centre,43390.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-06-02,2012,Sat,LAD,NL,53,COL,NL,52,6,2,D,Coors Field,36175.0,8,Colorado,81.0,0.016,Rockies,50144.0,Rockies,73,0,0
2012-06-02,2012,Sat,CIN,NL,52,HOU,NL,53,12,9,N,Minute Maid Park,22991.0,8,Houston,92.6,0.0,Astros,41168.0,Astros,56,0,0
2012-06-02,2012,Sat,PIT,NL,52,MIL,NL,53,1,5,N,Miller Park,39603.0,8,Miluakee,,,Brewers,41900.0,Brewers,96,1,1
2012-06-02,2012,Sat,STL,NL,53,NYM,NL,53,0,5,D,Citi Field,27914.0,8,New York,76.0,0.61,Mets,41922.0,Mets,77,0,0
2012-06-02,2012,Sat,MIA,NL,53,PHI,NL,54,5,4,D,Citizens Bank Park,45509.0,8,Philadelphia,72.5,0.488,Phillies,43651.0,Phillies,102,1,1
2012-06-02,2012,Sat,ARI,NL,53,SD,NL,54,4,2,D,Petco Park,36559.0,8,San Diego,66.8,0.0,Padres,42445.0,Padres,71,0,0
2012-06-02,2012,Sat,CHC,NL,52,SF,NL,53,1,2,D,AT&T Park,41239.0,8,San Francisco,68.7,0.0,Giants,41915.0,Giants,86,0,0
2012-06-02,2012,Sat,ATL,NL,53,WSH,NL,51,0,2,D,Nationals Park,41042.0,8,"Washington, D.C.",72.5,0.02,Nationals,41339.0,Nationals,80,0,0
2012-06-03,2012,Sun,TEX,AL,54,LAA,AL,55,7,3,D,Angel Stadium,42465.0,8,Los Angeles,71.5,0.0,Angels,45050.0,Angels,86,0,0
2012-06-03,2012,Sun,SEA,AL,56,CHW,AL,54,2,4,D,US Cellular Field,23062.0,8,Chicago,77.8,0.031,White Sox,40615.0,White Sox,79,0,0
2012-06-03,2012,Sun,MIN,AL,53,CLE,AL,53,6,3,D,Progressive Field,21238.0,8,Cleveland,74.5,0.0,Indians,43000.0,Indians,80,0,0
2012-06-03,2012,Sun,NYY,AL,53,DET,AL,54,5,1,D,Comerica Park,42419.0,8,Detroit,76.4,0.0,Tigers,41083.0,Tigers,95,1,1
2012-06-03,2012,Sun,OAK,AL,54,KC,AL,52,0,2,D,Kauffman Stadium,21111.0,8,Kansas City,82.6,0.0,Royals,37903.0,Royals,71,0,0
2012-06-03,2012,Sun,BAL,AL,54,TB,AL,54,4,8,D,Tropicana Field,21693.0,8,Tampa Bay,,,Rays,42735.0,Rays,91,1,0
2012-06-03,2012,Sun,BOS,AL,54,TOR,AL,54,1,5,D,Rogers Centre,41925.0,8,Toronto,,,Blue Jays,49282.0,Blue Jays,81,0,0
2012-06-03,2012,Sun,LAD,NL,54,COL,NL,53,2,3,D,Coors Field,35353.0,8,Colorado,87.3,0.0,Rockies,50144.0,Rockies,73,0,0
2012-06-03,2012,Sun,CIN,NL,53,HOU,NL,54,3,5,D,Minute Maid Park,19914.0,8,Houston,92.7,0.0,Astros,41168.0,Astros,56,0,0
2012-06-03,2012,Sun,PIT,NL,53,MIL,NL,54,6,5,D,Miller Park,34334.0,8,Miluakee,,,Brewers,41900.0,Brewers,96,1,1
2012-06-03,2012,Sun,STL,NL,54,NYM,NL,54,1,6,N,Citi Field,23559.0,8,New York,75.0,0.0,Mets,41922.0,Mets,77,0,0
2012-06-03,2012,Sun,MIA,NL,54,PHI,NL,55,5,1,D,Citizens Bank Park,45356.0,8,Philadelphia,76.2,0.028,Phillies,43651.0,Phillies,102,1,1
2012-06-03,2012,Sun,ARI,NL,54,SD,NL,55,6,0,D,Petco Park,32228.0,8,San Diego,65.6,0.0,Padres,42445.0,Padres,71,0,0
2012-06-03,2012,Sun,CHC,NL,53,SF,NL,54,0,2,D,AT&T Park,41112.0,8,San Francisco,65.2,0.0,Giants,41915.0,Giants,86,0,0
2012-06-03,2012,Sun,ATL,NL,54,WSH,NL,52,3,2,D,Nationals Park,38046.0,8,"Washington, D.C.",77.2,0.0,Nationals,41339.0,Nationals,80,0,0
2012-06-04,2012,Mon,SEA,AL,57,LAA,AL,56,8,6,N,Angel Stadium,36079.0,9,Los Angeles,69.5,0.0,Angels,45050.0,Angels,86,0,0
2012-06-04,2012,Mon,MIN,AL,54,KC,AL,53,10,7,N,Kauffman Stadium,16531.0,8,Kansas City,89.8,0.0,Royals,37903.0,Royals,71,0,0
2012-06-04,2012,Mon,TEX,AL,55,OAK,AL,55,1,12,N,Coliseum,10120.0,8,Oakland,63.2,0.039,Athletics,47170.0,Athletics,74,0,0
2012-06-04,2012,Mon,COL,NL,54,ARI,NL,55,4,0,N,Chase Field,22881.0,8,Arizona,,,Diamondbacks,48686.0,Diamondbacks,94,1,1
2012-06-04,2012,Mon,STL,NL,55,NYM,NL,55,5,4,D,Citi Field,25830.0,8,New York,63.9,0.26,Mets,41922.0,Mets,77,0,0
2012-06-04,2012,Mon,LAD,NL,55,PHI,NL,56,4,3,N,Citizens Bank Park,45572.0,9,Philadelphia,68.1,0.461,Phillies,43651.0,Phillies,102,1,1
2012-06-04,2012,Mon,CHC,NL,54,SF,NL,55,2,3,D,AT&T Park,41524.0,8,San Francisco,63.4,0.106,Giants,41915.0,Giants,86,0,0
2012-06-05,2012,Tue,SEA,AL,58,LAA,AL,57,1,6,N,Angel Stadium,35021.0,9,Los Angeles,71.5,0.0,Angels,45050.0,Angels,86,0,0
2012-06-05,2012,Tue,BAL,AL,55,BOS,AL,55,8,6,N,Fenway Park,37181.0,8,Boston,55.4,0.122,Red Sox,37731.0,Red Sox,90,0,0
2012-06-05,2012,Tue,TOR,AL,55,CHW,AL,55,9,5,N,US Cellular Field,23107.0,8,Chicago,65.6,0.0,White Sox,40615.0,White Sox,79,0,0
2012-06-05,2012,Tue,CLE,AL,54,DET,AL,55,4,2,N,Comerica Park,33258.0,8,Detroit,65.4,0.0,Tigers,41083.0,Tigers,95,1,1
2012-06-05,2012,Tue,MIN,AL,55,KC,AL,54,0,1,N,Kauffman Stadium,23934.0,8,Kansas City,83.3,0.0,Royals,37903.0,Royals,71,0,0
2012-06-05,2012,Tue,TB,AL,55,NYY,AL,54,0,7,N,New Yankee Stadium,40537.0,8,New York,63.9,0.012,Yankees,50287.0,Yankees,97,1,1
2012-06-05,2012,Tue,TEX,AL,56,OAK,AL,56,6,3,N,Coliseum,11861.0,9,Oakland,67.6,0.0,Athletics,47170.0,Athletics,74,0,0
2012-06-05,2012,Tue,COL,NL,55,ARI,NL,56,0,10,N,Chase Field,22322.0,9,Arizona,,,Diamondbacks,48686.0,Diamondbacks,94,1,1
2012-06-05,2012,Tue,PIT,NL,54,CIN,NL,54,8,4,N,Great American Ball Park,19906.0,8,Cincinatti,73.8,0.012,Reds,42319.0,Reds,79,0,0
2012-06-05,2012,Tue,STL,NL,56,HOU,NL,55,8,9,N,Minute Maid Park,18911.0,8,Houston,94.5,0.0,Astros,41168.0,Astros,56,0,0
2012-06-05,2012,Tue,ATL,NL,55,MIA,NL,55,11,0,N,Marlins Park,25432.0,8,Miami,84.6,0.094,Marlins,36742.0,Marlins,72,0,0
2012-06-05,2012,Tue,CHC,NL,55,MIL,NL,55,10,0,N,Miller Park,28071.0,8,Miluakee,,,Brewers,41900.0,Brewers,96,1,1
2012-06-05,2012,Tue,LAD,NL,56,PHI,NL,57,2,1,N,Citizens Bank Park,43989.0,9,Philadelphia,66.4,0.0,Phillies,43651.0,Phillies,102,1,1
2012-06-05,2012,Tue,SF,NL,56,SD,NL,56,5,6,N,Petco Park,30662.0,9,San Diego,67.1,0.0,Padres,42445.0,Padres,71,0,0
2012-06-05,2012,Tue,NYM,NL,56,WSH,NL,53,6,7,N,Nationals Park,26256.0,8,"Washington, D.C.",69.3,0.0,Nationals,41339.0,Nationals,80,0,0
2012-06-06,2012,Wed,SEA,AL,59,LAA,AL,58,8,6,N,Angel Stadium,37342.0,9,Los Angeles,75.2,0.0,Angels,45050.0,Angels,86,0,0
